일자|시간|구분,공급량
2019-01-07 08 H,479.5622
2019-01-07 09 H,518.32434
2019-01-07 10 H,574.53394
2019-01-07 11 H,529.94495
2019-01-07 12 H,474.12253
2019-01-07 13 H,463.5611
2019-01-07 14 H,458.0094
2019-01-07 15 H,449.47668
2019-01-07 16 H,427.6656
2019-01-07 17 H,460.99908
2019-01-07 18 H,517.1697
2019-01-07 19 H,573.3382
2019-01-07 20 H,550.9052
2019-01-07 21 H,537.78424
2019-01-07 22 H,519.25433
2019-01-07 23 H,453.23215
2019-01-07 24 H,421.73502
2019-01-08 01 H,367.74612
2019-01-08 02 H,305.2176
2019-01-08 03 H,289.31778
2019-01-08 04 H,338.15372
2019-01-08 05 H,385.71814
2019-01-08 06 H,395.78113
2019-01-08 07 H,495.7153
2019-01-08 08 H,606.5949
2019-01-08 09 H,632.54395
2019-01-08 10 H,616.5271
2019-01-08 11 H,576.5342
2019-01-08 12 H,523.9939
2019-01-08 13 H,521.02673
2019-01-08 14 H,516.00604
2019-01-08 15 H,510.01483
2019-01-08 16 H,509.265
2019-01-08 17 H,542.44495
2019-01-08 18 H,602.11896
2019-01-08 19 H,661.1467
2019-01-08 20 H,666.4601
2019-01-08 21 H,667.74
2019-01-08 22 H,657.032
2019-01-08 23 H,599.64355
2019-01-08 24 H,551.5051
2019-01-09 01 H,447.15918
2019-01-09 02 H,362.07187
2019-01-09 03 H,345.48022
2019-01-09 04 H,372.95294
2019-01-09 05 H,423.80704
2019-01-09 06 H,484.81583
2019-01-09 07 H,630.0855
2019-01-09 08 H,740.68976
2019-01-09 09 H,742.81573
2019-01-09 10 H,674.40784
2019-01-09 11 H,626.4752
2019-01-09 12 H,567.676
2019-01-09 13 H,518.1771
2019-01-09 14 H,497.44064
2019-01-09 15 H,478.52405
2019-01-09 16 H,468.17636
2019-01-09 17 H,519.1555
2019-01-09 18 H,605.97345
2019-01-09 19 H,672.18243
2019-01-09 20 H,695.8644
2019-01-09 21 H,699.2169
2019-01-09 22 H,679.4689
2019-01-09 23 H,615.8363
2019-01-09 24 H,543.1586
2019-01-10 01 H,466.04843
2019-01-10 02 H,396.10913
2019-01-10 03 H,366.09372
2019-01-10 04 H,383.68607
2019-01-10 05 H,424.77817
2019-01-10 06 H,449.10025
2019-01-10 07 H,550.1656
2019-01-10 08 H,611.3501
2019-01-10 09 H,687.69257
2019-01-10 10 H,641.8169
2019-01-10 11 H,604.23676
2019-01-10 12 H,541.37933
2019-01-10 13 H,514.13617
2019-01-10 14 H,503.25653
2019-01-10 15 H,498.7823
2019-01-10 16 H,507.05536
2019-01-10 17 H,574.93134
2019-01-10 18 H,679.516
2019-01-10 19 H,777.76697
2019-01-10 20 H,816.36224
2019-01-10 21 H,828.8898
2019-01-10 22 H,825.5174
2019-01-10 23 H,766.99994
2019-01-10 24 H,697.20166
2019-01-11 01 H,576.3286
2019-01-11 02 H,507.46628
2019-01-11 03 H,481.56235
2019-01-11 04 H,522.6434
2019-01-11 05 H,573.76855
2019-01-11 06 H,600.0238
2019-01-11 07 H,699.888
2019-01-11 08 H,758.17456
2019-01-11 09 H,829.4654
2019-01-11 10 H,748.0213
2019-01-11 11 H,700.22406
2019-01-11 12 H,624.13586
2019-01-11 13 H,594.1433
2019-01-11 14 H,597.50653
2019-01-11 15 H,577.7051
2019-01-11 16 H,585.1387
2019-01-11 17 H,634.05994
2019-01-11 18 H,725.9647
2019-01-11 19 H,865.3826
2019-01-11 20 H,897.206
2019-01-11 21 H,912.7896
2019-01-11 22 H,907.63965
2019-01-11 23 H,844.51056
2019-01-11 24 H,767.99835
2019-01-12 01 H,657.99866
2019-01-12 02 H,581.963
2019-01-12 03 H,556.741
2019-01-12 04 H,574.52057
2019-01-12 05 H,644.8088
2019-01-12 06 H,670.09705
2019-01-12 07 H,786.5043
2019-01-12 08 H,855.3892
2019-01-12 09 H,889.7734
2019-01-12 10 H,791.00867
2019-01-12 11 H,737.4699
2019-01-12 12 H,667.56744
2019-01-12 13 H,619.02374
2019-01-12 14 H,608.07086
2019-01-12 15 H,567.42175
2019-01-12 16 H,567.59247
2019-01-12 17 H,597.53064
2019-01-12 18 H,663.89905
2019-01-12 19 H,720.47516
2019-01-12 20 H,766.4683
2019-01-12 21 H,768.23334
2019-01-12 22 H,728.8702
2019-01-12 23 H,642.22614
2019-01-12 24 H,579.657
2019-01-13 01 H,583.73083
2019-01-13 02 H,514.1027
2019-01-13 03 H,480.2412
2019-01-13 04 H,500.7017
2019-01-13 05 H,526.2443
2019-01-13 06 H,489.35696
2019-01-13 07 H,521.8789
2019-01-13 08 H,596.3299
2019-01-13 09 H,616.47675
2019-01-13 10 H,639.7461
2019-01-13 11 H,647.5456
2019-01-13 12 H,594.70575
2019-01-13 13 H,552.361
2019-01-13 14 H,538.72186
2019-01-13 15 H,499.90298
2019-01-13 16 H,492.54453
2019-01-13 17 H,527.27997
2019-01-13 18 H,543.9027
2019-01-13 19 H,573.1939
2019-01-13 20 H,597.81903
2019-01-13 21 H,606.0208
2019-01-13 22 H,571.7672
2019-01-13 23 H,481.8409
2019-01-13 24 H,431.42996
2019-01-14 01 H,566.47437
2019-01-14 02 H,492.00385
2019-01-14 03 H,454.93814
2019-01-14 04 H,468.84116
2019-01-14 05 H,486.53275
2019-01-14 06 H,455.92242
2019-01-14 07 H,419.55975
2019-01-14 08 H,499.47348
2019-01-14 09 H,560.677
2019-01-14 10 H,596.1164
2019-01-14 11 H,593.3031
2019-01-14 12 H,541.96735
2019-01-14 13 H,493.5562
2019-01-14 14 H,475.09204
2019-01-14 15 H,437.98065
2019-01-14 16 H,436.1912
2019-01-14 17 H,468.03873
2019-01-14 18 H,509.33255
2019-01-14 19 H,548.8931
2019-01-14 20 H,543.40295
2019-01-14 21 H,525.712
2019-01-14 22 H,489.7474
2019-01-14 23 H,409.0537
2019-01-14 24 H,348.19974
2019-01-15 01 H,395.38406
2019-01-15 02 H,346.81552
2019-01-15 03 H,317.495
2019-01-15 04 H,361.5524
2019-01-15 05 H,399.71033
2019-01-15 06 H,397.35413
2019-01-15 07 H,431.82022
2019-01-15 08 H,519.03754
2019-01-15 09 H,585.28357
2019-01-15 10 H,586.77734
2019-01-15 11 H,566.5281
2019-01-15 12 H,517.26935
2019-01-15 13 H,476.1438
2019-01-15 14 H,472.86667
2019-01-15 15 H,449.47238
2019-01-15 16 H,453.41727
2019-01-15 17 H,469.29614
2019-01-15 18 H,505.83493
2019-01-15 19 H,573.7691
2019-01-15 20 H,600.9775
2019-01-15 21 H,595.49725
2019-01-15 22 H,566.7035
2019-01-15 23 H,520.74927
2019-01-15 24 H,464.10245
2019-01-16 01 H,400.681
2019-01-16 02 H,325.11768
2019-01-16 03 H,304.50992
2019-01-16 04 H,341.83575
2019-01-16 05 H,386.52588
2019-01-16 06 H,407.88678
2019-01-16 07 H,490.4298
2019-01-16 08 H,572.01013
2019-01-16 09 H,624.7672
2019-01-16 10 H,588.85486
2019-01-16 11 H,557.7921
2019-01-16 12 H,494.87146
2019-01-16 13 H,444.56314
2019-01-16 14 H,434.665
2019-01-16 15 H,417.87292
2019-01-16 16 H,419.79315
2019-01-16 17 H,436.66495
2019-01-16 18 H,463.6666
2019-01-16 19 H,519.64954
2019-01-16 20 H,558.7378
2019-01-16 21 H,580.4595
2019-01-16 22 H,560.9124
2019-01-16 23 H,506.29285
2019-01-16 24 H,465.2036
2019-01-17 01 H,376.79352
2019-01-17 02 H,300.89908
2019-01-17 03 H,278.76205
2019-01-17 04 H,306.39258
2019-01-17 05 H,348.8612
2019-01-17 06 H,349.56262
2019-01-17 07 H,415.78824
2019-01-17 08 H,493.0425
2019-01-17 09 H,552.29144
2019-01-17 10 H,533.8137
2019-01-17 11 H,496.38788
2019-01-17 12 H,421.55365
2019-01-17 13 H,391.6858
2019-01-17 14 H,379.2165
2019-01-17 15 H,353.47842
2019-01-17 16 H,346.61765
2019-01-17 17 H,364.29926
2019-01-17 18 H,402.45807
2019-01-17 19 H,462.242
2019-01-17 20 H,504.75323
2019-01-17 21 H,535.89734
2019-01-17 22 H,517.98737
2019-01-17 23 H,476.24646
2019-01-17 24 H,438.263
2019-01-18 01 H,388.5132
2019-01-18 02 H,323.37994
2019-01-18 03 H,282.8618
2019-01-18 04 H,302.33835
2019-01-18 05 H,338.1244
2019-01-18 06 H,331.72964
2019-01-18 07 H,381.93796
2019-01-18 08 H,491.82028
2019-01-18 09 H,552.5978
2019-01-18 10 H,549.5254
2019-01-18 11 H,530.43744
2019-01-18 12 H,462.30313
2019-01-18 13 H,433.1392
2019-01-18 14 H,414.18732
2019-01-18 15 H,385.10803
2019-01-18 16 H,393.83798
2019-01-18 17 H,424.45477
2019-01-18 18 H,464.36163
2019-01-18 19 H,535.072
2019-01-18 20 H,557.826
2019-01-18 21 H,577.1271
2019-01-18 22 H,552.0855
2019-01-18 23 H,498.7734
2019-01-18 24 H,466.95792
2019-01-19 01 H,413.25977
2019-01-19 02 H,341.38394
2019-01-19 03 H,311.3423
2019-01-19 04 H,349.9707
2019-01-19 05 H,402.19537
2019-01-19 06 H,406.8693
2019-01-19 07 H,506.49683
2019-01-19 08 H,633.29846
2019-01-19 09 H,650.9929
2019-01-19 10 H,589.25024
2019-01-19 11 H,523.9777
2019-01-19 12 H,453.05304
2019-01-19 13 H,420.69098
2019-01-19 14 H,399.92508
2019-01-19 15 H,374.6548
2019-01-19 16 H,358.12918
2019-01-19 17 H,381.00342
2019-01-19 18 H,438.93002
2019-01-19 19 H,505.5045
2019-01-19 20 H,539.4781
2019-01-19 21 H,567.5375
2019-01-19 22 H,544.3656
2019-01-19 23 H,504.05707
2019-01-19 24 H,461.9119
2019-01-20 01 H,485.22885
2019-01-20 02 H,427.54727
2019-01-20 03 H,396.46188
2019-01-20 04 H,413.95642
2019-01-20 05 H,437.9687
2019-01-20 06 H,393.5606
2019-01-20 07 H,370.80554
2019-01-20 08 H,457.3886
2019-01-20 09 H,505.79092
2019-01-20 10 H,506.94275
2019-01-20 11 H,504.62344
2019-01-20 12 H,421.01215
2019-01-20 13 H,377.8577
2019-01-20 14 H,347.7136
2019-01-20 15 H,312.0166
2019-01-20 16 H,288.01276
2019-01-20 17 H,315.79547
2019-01-20 18 H,366.30222
2019-01-20 19 H,407.5718
2019-01-20 20 H,429.41788
2019-01-20 21 H,409.98007
2019-01-20 22 H,394.97144
2019-01-20 23 H,366.5444
2019-01-20 24 H,330.32507
2019-01-21 01 H,414.4905
2019-01-21 02 H,356.9408
2019-01-21 03 H,314.94968
2019-01-21 04 H,355.29605
2019-01-21 05 H,380.39813
2019-01-21 06 H,313.29468
2019-01-21 07 H,312.94336
2019-01-21 08 H,432.35068
2019-01-21 09 H,492.34503
2019-01-21 10 H,486.40335
2019-01-21 11 H,485.0528
2019-01-21 12 H,421.38464
2019-01-21 13 H,388.78625
2019-01-21 14 H,361.31802
2019-01-21 15 H,355.77063
2019-01-21 16 H,353.49823
2019-01-21 17 H,392.63785
2019-01-21 18 H,449.89728
2019-01-21 19 H,519.4967
2019-01-21 20 H,526.42035
2019-01-21 21 H,507.16748
2019-01-21 22 H,448.1678
2019-01-21 23 H,418.7895
2019-01-21 24 H,393.58148
2019-01-22 01 H,299.8782
2019-01-22 02 H,248.37341
2019-01-22 03 H,224.5635
2019-01-22 04 H,302.014
2019-01-22 05 H,330.07462
2019-01-22 06 H,340.26978
2019-01-22 07 H,415.69818
2019-01-22 08 H,552.7164
2019-01-22 09 H,561.87244
2019-01-22 10 H,531.9726
2019-01-22 11 H,515.10004
2019-01-22 12 H,472.393
2019-01-22 13 H,445.75482
2019-01-22 14 H,451.64352
2019-01-22 15 H,438.11053
2019-01-22 16 H,448.9413
2019-01-22 17 H,504.90695
2019-01-22 18 H,554.63434
2019-01-22 19 H,643.1062
2019-01-22 20 H,659.9766
2019-01-22 21 H,669.92804
2019-01-22 22 H,652.6321
2019-01-22 23 H,625.8023
2019-01-22 24 H,582.7175
2019-01-23 01 H,416.64566
2019-01-23 02 H,333.68427
2019-01-23 03 H,312.75613
2019-01-23 04 H,383.0009
2019-01-23 05 H,474.3685
2019-01-23 06 H,517.1239
2019-01-23 07 H,647.615
2019-01-23 08 H,785.74854
2019-01-23 09 H,796.4155
2019-01-23 10 H,710.02856
2019-01-23 11 H,663.8512
2019-01-23 12 H,614.0233
2019-01-23 13 H,572.54297
2019-01-23 14 H,560.2091
2019-01-23 15 H,533.709
2019-01-23 16 H,560.9758
2019-01-23 17 H,602.5999
2019-01-23 18 H,666.32513
2019-01-23 19 H,794.1012
2019-01-23 20 H,851.22577
2019-01-23 21 H,889.34015
2019-01-23 22 H,885.0884
2019-01-23 23 H,836.92926
2019-01-23 24 H,786.98883
2019-01-24 01 H,694.8478
2019-01-24 02 H,450.70734
2019-01-24 03 H,427.0975
2019-01-24 04 H,480.4665
2019-01-24 05 H,513.6195
2019-01-24 06 H,591.47516
2019-01-24 07 H,680.18854
2019-01-24 08 H,797.15894
2019-01-24 09 H,810.9518
2019-01-24 10 H,771.43335
2019-01-24 11 H,733.28033
2019-01-24 12 H,657.93964
2019-01-24 13 H,626.5843
2019-01-24 14 H,616.8192
2019-01-24 15 H,595.0578
2019-01-24 16 H,606.72253
2019-01-24 17 H,671.9099
2019-01-24 18 H,741.051
2019-01-24 19 H,860.29755
2019-01-24 20 H,893.70197
2019-01-24 21 H,919.2014
2019-01-24 22 H,915.5904
2019-01-24 23 H,855.99854
2019-01-24 24 H,810.12396
2019-01-25 01 H,605.8608
2019-01-25 02 H,558.1155
2019-01-25 03 H,514.4836
2019-01-25 04 H,577.40796
2019-01-25 05 H,607.38794
2019-01-25 06 H,657.43896
2019-01-25 07 H,785.2592
2019-01-25 08 H,887.3175
2019-01-25 09 H,897.5466
2019-01-25 10 H,831.07086
2019-01-25 11 H,794.87524
2019-01-25 12 H,707.65265
2019-01-25 13 H,660.16547
2019-01-25 14 H,646.57947
2019-01-25 15 H,619.3314
2019-01-25 16 H,618.3831
2019-01-25 17 H,708.2083
2019-01-25 18 H,792.8878
2019-01-25 19 H,883.47107
2019-01-25 20 H,945.8452
2019-01-25 21 H,985.00415
2019-01-25 22 H,950.38464
2019-01-25 23 H,904.8302
2019-01-25 24 H,882.57837
2019-01-26 01 H,646.5537
2019-01-26 02 H,616.42914
2019-01-26 03 H,570.21985
2019-01-26 04 H,597.52344
2019-01-26 05 H,648.6908
2019-01-26 06 H,710.04144
2019-01-26 07 H,875.2563
2019-01-26 08 H,979.4243
2019-01-26 09 H,951.5728
2019-01-26 10 H,877.5905
2019-01-26 11 H,839.67847
2019-01-26 12 H,754.39844
2019-01-26 13 H,708.6218
2019-01-26 14 H,690.7251
2019-01-26 15 H,651.6651
2019-01-26 16 H,656.9728
2019-01-26 17 H,725.9404
2019-01-26 18 H,789.87537
2019-01-26 19 H,870.62524
2019-01-26 20 H,917.6008
2019-01-26 21 H,940.01935
2019-01-26 22 H,913.2515
2019-01-26 23 H,869.5367
2019-01-26 24 H,795.11487
2019-01-27 01 H,840.1473
2019-01-27 02 H,749.6959
2019-01-27 03 H,685.78046
2019-01-27 04 H,729.51556
2019-01-27 05 H,736.99243
2019-01-27 06 H,694.0904
2019-01-27 07 H,732.0513
2019-01-27 08 H,782.2909
2019-01-27 09 H,847.6501
2019-01-27 10 H,845.29266
2019-01-27 11 H,832.5123
2019-01-27 12 H,743.11847
2019-01-27 13 H,691.15857
2019-01-27 14 H,668.32605
2019-01-27 15 H,625.478
2019-01-27 16 H,592.4893
2019-01-27 17 H,624.5604
2019-01-27 18 H,678.8032
2019-01-27 19 H,729.9504
2019-01-27 20 H,750.07605
2019-01-27 21 H,740.99176
2019-01-27 22 H,680.89526
2019-01-27 23 H,663.7732
2019-01-27 24 H,594.9674
2019-01-28 01 H,631.4737
2019-01-28 02 H,535.08234
2019-01-28 03 H,459.8178
2019-01-28 04 H,499.4493
2019-01-28 05 H,506.24738
2019-01-28 06 H,486.6678
2019-01-28 07 H,490.28888
2019-01-28 08 H,549.9663
2019-01-28 09 H,583.62726
2019-01-28 10 H,608.3063
2019-01-28 11 H,563.5255
2019-01-28 12 H,534.4541
2019-01-28 13 H,501.68512
2019-01-28 14 H,508.76144
2019-01-28 15 H,509.46313
2019-01-28 16 H,510.48657
2019-01-28 17 H,590.68054
2019-01-28 18 H,656.9476
2019-01-28 19 H,751.2594
2019-01-28 20 H,751.619
2019-01-28 21 H,750.6242
2019-01-28 22 H,706.4115
2019-01-28 23 H,696.83386
2019-01-28 24 H,621.2901
2019-01-29 01 H,545.32306
2019-01-29 02 H,471.6643
2019-01-29 03 H,438.5386
2019-01-29 04 H,485.43042
2019-01-29 05 H,536.5808
2019-01-29 06 H,586.33124
2019-01-29 07 H,679.3252
2019-01-29 08 H,758.933
2019-01-29 09 H,800.6425
2019-01-29 10 H,759.9642
2019-01-29 11 H,747.9114
2019-01-29 12 H,689.60236
2019-01-29 13 H,655.2898
2019-01-29 14 H,634.8566
2019-01-29 15 H,610.7268
2019-01-29 16 H,620.0616
2019-01-29 17 H,683.893
2019-01-29 18 H,749.3063
2019-01-29 19 H,838.9674
2019-01-29 20 H,896.31006
2019-01-29 21 H,911.4831
2019-01-29 22 H,861.8265
2019-01-29 23 H,832.0272
2019-01-29 24 H,743.13403
2019-01-30 01 H,660.3126
2019-01-30 02 H,572.31976
2019-01-30 03 H,526.1359
2019-01-30 04 H,582.7832
2019-01-30 05 H,630.68604
2019-01-30 06 H,630.87274
2019-01-30 07 H,757.911
2019-01-30 08 H,836.1794
2019-01-30 09 H,844.4563
2019-01-30 10 H,739.3568
2019-01-30 11 H,636.69025
2019-01-30 12 H,562.29224
2019-01-30 13 H,524.5282
2019-01-30 14 H,507.28494
2019-01-30 15 H,496.64703
2019-01-30 16 H,504.1402
2019-01-30 17 H,567.6856
2019-01-30 18 H,603.44415
2019-01-30 19 H,668.57355
2019-01-30 20 H,693.7186
2019-01-30 21 H,729.33636
2019-01-30 22 H,695.2378
2019-01-30 23 H,646.1187
2019-01-30 24 H,542.1176
2019-01-31 01 H,526.1342
2019-01-31 02 H,410.11896
2019-01-31 03 H,390.04648
2019-01-31 04 H,439.3487
2019-01-31 05 H,485.94128
2019-01-31 06 H,490.2628
2019-01-31 07 H,605.618
2019-01-31 08 H,728.5454
2019-01-31 09 H,719.6826
2019-01-31 10 H,647.5796
2019-01-31 11 H,617.08
2019-01-31 12 H,574.7189
2019-01-31 13 H,536.61224
2019-01-31 14 H,522.24207
2019-01-31 15 H,507.0205
2019-01-31 16 H,503.09082
2019-01-31 17 H,543.6573
2019-01-31 18 H,564.67645
2019-01-31 19 H,679.42163
2019-01-31 20 H,720.9254
2019-01-31 21 H,751.5116
2019-01-31 22 H,726.96576
2019-01-31 23 H,677.7127
2019-01-31 24 H,597.7859
2019-02-01 01 H,539.2034
2019-02-01 02 H,470.73587
2019-02-01 03 H,426.00943
2019-02-01 04 H,454.1661
2019-02-01 05 H,508.8051
2019-02-01 06 H,542.98517
2019-02-01 07 H,651.4545
2019-02-01 08 H,823.09717
2019-02-01 09 H,823.18317
2019-02-01 10 H,704.05225
2019-02-01 11 H,641.26056
2019-02-01 12 H,548.3628
2019-02-01 13 H,501.83533
2019-02-01 14 H,486.25763
2019-02-01 15 H,450.51678
2019-02-01 16 H,437.6972
2019-02-01 17 H,478.0416
2019-02-01 18 H,568.79395
2019-02-01 19 H,655.82513
2019-02-01 20 H,713.14734
2019-02-01 21 H,737.12494
2019-02-01 22 H,701.33685
2019-02-01 23 H,636.28235
2019-02-01 24 H,552.4334
2019-02-02 01 H,533.76
2019-02-02 02 H,432.76578
2019-02-02 03 H,391.48224
2019-02-02 04 H,423.82892
2019-02-02 05 H,466.18735
2019-02-02 06 H,493.36743
2019-02-02 07 H,657.7055
2019-02-02 08 H,782.0668
2019-02-02 09 H,776.5591
2019-02-02 10 H,666.2711
2019-02-02 11 H,574.2027
2019-02-02 12 H,486.13727
2019-02-02 13 H,437.54843
2019-02-02 14 H,423.34094
2019-02-02 15 H,397.325
2019-02-02 16 H,376.15686
2019-02-02 17 H,415.26138
2019-02-02 18 H,499.66858
2019-02-02 19 H,600.6245
2019-02-02 20 H,652.0118
2019-02-02 21 H,670.9367
2019-02-02 22 H,635.2607
2019-02-02 23 H,569.5436
2019-02-02 24 H,500.93253
2019-02-03 01 H,521.15607
2019-02-03 02 H,422.94272
2019-02-03 03 H,395.98236
2019-02-03 04 H,422.72998
2019-02-03 05 H,440.47482
2019-02-03 06 H,451.69617
2019-02-03 07 H,458.88272
2019-02-03 08 H,571.11285
2019-02-03 09 H,647.8018
2019-02-03 10 H,632.1927
2019-02-03 11 H,631.1292
2019-02-03 12 H,556.85333
2019-02-03 13 H,524.07275
2019-02-03 14 H,504.28983
2019-02-03 15 H,480.77353
2019-02-03 16 H,484.19342
2019-02-03 17 H,526.406
2019-02-03 18 H,612.39685
2019-02-03 19 H,710.30835
2019-02-03 20 H,718.97217
2019-02-03 21 H,731.1097
2019-02-03 22 H,722.25354
2019-02-03 23 H,677.1397
2019-02-03 24 H,630.36554
2019-02-04 01 H,630.12915
2019-02-04 02 H,542.66315
2019-02-04 03 H,506.98972
2019-02-04 04 H,522.56775
2019-02-04 05 H,541.904
2019-02-04 06 H,530.35803
2019-02-04 07 H,493.3439
2019-02-04 08 H,570.9415
2019-02-04 09 H,629.58905
2019-02-04 10 H,668.1523
2019-02-04 11 H,693.78937
2019-02-04 12 H,632.3953
2019-02-04 13 H,606.6397
2019-02-04 14 H,604.8166
2019-02-04 15 H,577.5274
2019-02-04 16 H,585.247
2019-02-04 17 H,626.5051
2019-02-04 18 H,695.1965
2019-02-04 19 H,765.62756
2019-02-04 20 H,764.72217
2019-02-04 21 H,775.0875
2019-02-04 22 H,747.02704
2019-02-04 23 H,679.67035
2019-02-04 24 H,640.97986
2019-02-05 01 H,520.29474
2019-02-05 02 H,460.1092
2019-02-05 03 H,440.8782
2019-02-05 04 H,469.01288
2019-02-05 05 H,506.54956
2019-02-05 06 H,551.54675
2019-02-05 07 H,669.28735
2019-02-05 08 H,810.2035
2019-02-05 09 H,824.3675
2019-02-05 10 H,768.0044
2019-02-05 11 H,750.0721
2019-02-05 12 H,670.28827
2019-02-05 13 H,637.827
2019-02-05 14 H,629.1635
2019-02-05 15 H,596.4598
2019-02-05 16 H,593.5336
2019-02-05 17 H,645.83435
2019-02-05 18 H,748.9717
2019-02-05 19 H,842.6762
2019-02-05 20 H,843.03815
2019-02-05 21 H,895.69495
2019-02-05 22 H,881.6937
2019-02-05 23 H,811.451
2019-02-05 24 H,759.867
2019-02-06 01 H,613.4542
2019-02-06 02 H,549.85657
2019-02-06 03 H,509.51636
2019-02-06 04 H,542.9079
2019-02-06 05 H,582.3321
2019-02-06 06 H,632.0208
2019-02-06 07 H,746.2998
2019-02-06 08 H,898.62036
2019-02-06 09 H,893.06384
2019-02-06 10 H,782.4449
2019-02-06 11 H,730.2829
2019-02-06 12 H,642.39746
2019-02-06 13 H,604.477
2019-02-06 14 H,589.36914
2019-02-06 15 H,554.9664
2019-02-06 16 H,551.21
2019-02-06 17 H,594.8959
2019-02-06 18 H,699.4317
2019-02-06 19 H,813.0697
2019-02-06 20 H,841.54297
2019-02-06 21 H,895.72095
2019-02-06 22 H,910.0412
2019-02-06 23 H,828.49243
2019-02-06 24 H,758.6233
2019-02-07 01 H,660.7845
2019-02-07 02 H,588.2686
2019-02-07 03 H,609.9214
2019-02-07 04 H,593.16125
2019-02-07 05 H,625.91284
2019-02-07 06 H,697.33813
2019-02-07 07 H,778.88763
2019-02-07 08 H,899.78986
2019-02-07 09 H,904.5154
2019-02-07 10 H,793.1666
2019-02-07 11 H,713.718
2019-02-07 12 H,609.9004
2019-02-07 13 H,566.652
2019-02-07 14 H,545.9323
2019-02-07 15 H,516.88007
2019-02-07 16 H,514.1194
2019-02-07 17 H,549.837
2019-02-07 18 H,646.46173
2019-02-07 19 H,749.42413
2019-02-07 20 H,789.2157
2019-02-07 21 H,804.4507
2019-02-07 22 H,808.3908
2019-02-07 23 H,743.72687
2019-02-07 24 H,673.2653
2019-02-08 01 H,563.4564
2019-02-08 02 H,497.792
2019-02-08 03 H,463.9844
2019-02-08 04 H,503.60428
2019-02-08 05 H,539.1549
2019-02-08 06 H,591.5631
2019-02-08 07 H,682.8217
2019-02-08 08 H,803.05066
2019-02-08 09 H,815.2618
2019-02-08 10 H,688.3388
2019-02-08 11 H,607.85706
2019-02-08 12 H,517.08435
2019-02-08 13 H,467.7764
2019-02-08 14 H,447.57053
2019-02-08 15 H,425.74072
2019-02-08 16 H,419.40652
2019-02-08 17 H,458.33694
2019-02-08 18 H,559.51324
2019-02-08 19 H,647.5533
2019-02-08 20 H,687.8217
2019-02-08 21 H,698.27545
2019-02-08 22 H,683.5991
2019-02-08 23 H,640.9939
2019-02-08 24 H,592.8231
2019-02-09 01 H,542.84216
2019-02-09 02 H,452.54276
2019-02-09 03 H,415.68936
2019-02-09 04 H,439.88754
2019-02-09 05 H,477.55206
2019-02-09 06 H,506.9699
2019-02-09 07 H,615.23364
2019-02-09 08 H,739.88544
2019-02-09 09 H,739.60504
2019-02-09 10 H,641.2059
2019-02-09 11 H,587.8894
2019-02-09 12 H,525.8145
2019-02-09 13 H,451.45267
2019-02-09 14 H,420.32593
2019-02-09 15 H,370.19223
2019-02-09 16 H,358.79868
2019-02-09 17 H,392.1268
2019-02-09 18 H,463.3623
2019-02-09 19 H,546.83185
2019-02-09 20 H,587.8074
2019-02-09 21 H,587.1739
2019-02-09 22 H,556.234
2019-02-09 23 H,501.09012
2019-02-09 24 H,454.4917
2019-02-10 01 H,474.54495
2019-02-10 02 H,385.9224
2019-02-10 03 H,330.13248
2019-02-10 04 H,334.65875
2019-02-10 05 H,349.47818
2019-02-10 06 H,325.82404
2019-02-10 07 H,360.33167
2019-02-10 08 H,435.27814
2019-02-10 09 H,514.41907
2019-02-10 10 H,515.0347
2019-02-10 11 H,488.6475
2019-02-10 12 H,413.1325
2019-02-10 13 H,389.47134
2019-02-10 14 H,392.84445
2019-02-10 15 H,373.6768
2019-02-10 16 H,391.50888
2019-02-10 17 H,430.76288
2019-02-10 18 H,521.1727
2019-02-10 19 H,603.4614
2019-02-10 20 H,650.4692
2019-02-10 21 H,653.8133
2019-02-10 22 H,630.8083
2019-02-10 23 H,590.7614
2019-02-10 24 H,543.29333
2019-02-11 01 H,497.2037
2019-02-11 02 H,418.2665
2019-02-11 03 H,382.05157
2019-02-11 04 H,421.1031
2019-02-11 05 H,436.02136
2019-02-11 06 H,429.97977
2019-02-11 07 H,414.58542
2019-02-11 08 H,492.0826
2019-02-11 09 H,571.2336
2019-02-11 10 H,589.96954
2019-02-11 11 H,564.6505
2019-02-11 12 H,494.82907
2019-02-11 13 H,470.8093
2019-02-11 14 H,464.27097
2019-02-11 15 H,442.16534
2019-02-11 16 H,471.7312
2019-02-11 17 H,514.9301
2019-02-11 18 H,602.68835
2019-02-11 19 H,662.12885
2019-02-11 20 H,684.77057
2019-02-11 21 H,685.0233
2019-02-11 22 H,644.28815
2019-02-11 23 H,606.41833
2019-02-11 24 H,556.6929
2019-02-12 01 H,491.95306
2019-02-12 02 H,424.68173
2019-02-12 03 H,392.19418
2019-02-12 04 H,454.1689
2019-02-12 05 H,486.60452
2019-02-12 06 H,547.4652
2019-02-12 07 H,687.8167
2019-02-12 08 H,775.95123
2019-02-12 09 H,826.20337
2019-02-12 10 H,746.6522
2019-02-12 11 H,693.4073
2019-02-12 12 H,616.96814
2019-02-12 13 H,599.6791
2019-02-12 14 H,586.9757
2019-02-12 15 H,554.7721
2019-02-12 16 H,554.8696
2019-02-12 17 H,590.14056
2019-02-12 18 H,671.41675
2019-02-12 19 H,743.38403
2019-02-12 20 H,775.5044
